year,country,co,type,domestic,firm,brand,qu,princ,horsepower,fuel,width,height,weight,pop,country1,country2,country3,country4,country5,class
1974,UK,291,"volkswagen coccinelle-beetle, 1200",0,VW,Volkswagen,15053,.67347783,25,7.5,155,150,760,55920000,0,0,0,0,1,small
1975,UK,291,"volkswagen coccinelle-beetle,1200",0,VW,Volkswagen,5494,.70183939,25,7.5,155,150,760,55900000,0,0,0,0,1,small
1976,UK,291,"volkswagen coccinelle-beetle,1200",0,VW,Volkswagen,1073,.86659467,25,7.5,155,150,760,55890000,0,0,0,0,1,small
1977,UK,291,"volkswagen coccinelle-beetle,1200",0,VW,Volkswagen,492,.99393976,25,7.5,155,150,760,55850000,0,0,0,0,1,small
1978,UK,292,volkswagen derby,0,VW,Volkswagen,7100,.94432902,37,7.5999999,156,135,700,55840000,0,0,0,0,1,small
1979,UK,292,volkswagen derby,0,VW,Volkswagen,13325,.7935698,37,6.4000001,156,135,700,55880000,0,0,0,0,1,small
1980,UK,292,volksvagen derby,0,VW,Volkswagen,5784,.83581656,37,6.4000001,156,135,700,56330000,0,0,0,0,1,small
1993,UK,293,volkswagen vento,0,VW,Volkswagen,2820,1.1983762,66,6,169.5,142.5,1075,58190000,0,0,0,0,1,small
1994,UK,293,volkswagen vento,0,VW,Volkswagen,3517,1.0305775,55,5.8000002,169.5,142.5,1060,58390000,0,0,0,0,1,small
1995,UK,293,volkswagen vento,0,VW,Volkswagen,2997,.98383057,55,5.5,169.5,140.5,1105,58610000,0,0,0,0,1,small
1996,UK,293,volkswagen vento,0,VW,Volkswagen,1130,1.00001,66,5.5999999,169.5,143,1105,58780000,0,0,0,0,1,small
1997,UK,293,volkswagen vento,0,VW,Volkswagen,1060,.92901713,66,6.1999998,169.5,143,1105,58200000,0,0,0,0,1,small
1979,UK,294,volvo 340,0,Volvo,Volvo,10874,1.0286807,51.5,7.6999998,166,139,990,55880000,0,0,0,0,1,small
1980,UK,294,volvo 340,0,Volvo,Volvo,16718,1.0686495,51.5,7.6999998,166,139,990,56330000,0,0,0,0,1,small
1981,UK,294,volvo 340,0,Volvo,Volvo,23775,.99403346,51,6.9000001,166,144,980,56350000,0,0,0,0,1,small
1982,UK,294,volvo 340,0,Volvo,Volvo,30412,.96782458,51.5,6.9000001,166,144,980,56310000,0,0,0,0,1,small
1983,UK,294,volvo 340,0,Volvo,Volvo,36753,.90543199,51.5,6.0999999,166,139,960,56350000,0,0,0,0,1,small
1984,UK,294,volvo 340,0,Volvo,Volvo,35034,.89589953,52,5.8000002,166,144,950,56510000,0,0,0,0,1,small
1985,UK,294,volvo 340,0,Volvo,Volvo,35558,.83589935,52,5.8000002,166,144,950,56680000,0,0,0,0,1,small
1986,UK,294,volvo 340,0,Volvo,Volvo,39407,.92311841,53,5.8000002,166,139,950,56850000,0,0,0,0,1,small
1987,UK,294,volvo 340,0,Volvo,Volvo,39032,.8664993,52,5.8000002,166,139,950,57010000,0,0,0,0,1,small
1988,UK,294,volvo 340,0,Volvo,Volvo,43529,.84570563,53,5.8000002,166,139,995,57160000,0,0,0,0,1,small
1989,UK,294,volvo 340,0,Volvo,Volvo,32305,.79710364,52,5.8000002,166,139,995,57360000,0,0,0,0,1,small
1990,UK,294,volvo 340,0,Volvo,Volvo,14647,.85538197,53,8.1000004,168,143,995,57560000,0,0,0,0,1,small
1991,UK,294,volvo 340,0,Volvo,Volvo,5008,.92287284,51,6.5999999,168,143,950,57810000,0,0,0,0,1,small
1989,UK,295,volvo 440-460,0,Volvo,Volvo,14508,1.1673065,80,5.8000002,168,138,1030,57360000,0,0,0,0,1,medium
1990,UK,295,volvo 440-460,0,Volvo,Volvo,25679,1.0381559,66,7.0999999,168,138,980,57560000,0,0,0,0,1,medium
1991,UK,295,volvo 440-460,0,Volvo,Volvo,23110,1.0032099,66,5.0999999,168,138,980,57810000,0,0,0,0,1,medium
1992,UK,295,volvo 440-460,0,Volvo,Volvo,25198,.94872725,62,5.6999998,168,138,980,58010000,0,0,0,0,1,medium
1993,UK,295,volvo 440-460,0,Volvo,Volvo,26218,.88760072,62,5.5,168,138,980,58190000,0,0,0,0,1,medium
1994,UK,295,volvo 440-460,0,Volvo,Volvo,23213,.87183249,61,5.5,168,138,980,58390000,0,0,0,0,1,medium
1995,UK,295,volvo 440-460,0,Volvo,Volvo,19001,.9613573,62,5.5,168,138,980,58610000,0,0,0,0,1,medium
1996,UK,295,volvo 440-460,0,Volvo,Volvo,9621,.98179203,60,5.8000002,168,141,980,58780000,0,0,0,0,1,medium
1975,UK,297,volvo 240,0,Volvo,Volvo,17008,1.6761762,73.5,10,171,143.5,1250,55900000,0,0,0,0,1,medium
1979,UK,297,volvo 240,0,Volvo,Volvo,21043,1.549082,78.5,8.3999996,171,143,1270,55880000,0,0,0,0,1,medium
1980,UK,297,volvo 240,0,Volvo,Volvo,18451,1.6176782,78.5,8.3999996,171,143,1270,56330000,0,0,0,0,1,medium
1981,UK,297,volvo 240,0,Volvo,Volvo,20778,1.5468637,78.5,8.3999996,171,143,1250,56350000,0,0,0,0,1,medium
1982,UK,297,volvo 240,0,Volvo,Volvo,20518,1.4811995,78.5,7.8000002,171,143,1235,56310000,0,0,0,0,1,medium
1983,UK,297,volvo 240,0,Volvo,Volvo,21381,1.4288502,78.5,7.8000002,171,143,1235,56350000,0,0,0,0,1,medium
1984,UK,297,volvo 240,0,Volvo,Volvo,19650,1.4203285,78,7,171,143,1235,56510000,0,0,0,0,1,medium
1985,UK,297,volvo 240,0,Volvo,Volvo,11856,1.3380734,74,7,171,143,1235,56680000,0,0,0,0,1,medium
1986,UK,297,volvo 240,0,Volvo,Volvo,10544,1.3235943,81,6.6999998,171,143,1280,56850000,0,0,0,0,1,medium
1987,UK,297,volvo 240,0,Volvo,Volvo,10665,1.2940261,81,6.6999998,171,143,1280,57010000,0,0,0,0,1,medium
1988,UK,297,volvo 240,0,Volvo,Volvo,7984,1.3088734,87,6.5999999,171,143,1250,57160000,0,0,0,0,1,medium
1989,UK,297,volvo 240,0,Volvo,Volvo,8664,1.3173888,86,6.5999999,172,143,1250,57360000,0,0,0,0,1,medium
1991,UK,297,volvo 240,0,Volvo,Volvo,2389,1.4360262,85,6.5999999,171,143,1235,57810000,0,0,0,0,1,medium
1992,UK,297,volvo 240,0,Volvo,Volvo,2318,1.4427047,85,6.5999999,171,143,1235,58010000,0,0,0,0,1,medium
1982,UK,298,volvo 740-760,0,Volvo,Volvo,772,2.4298532,115,7.5999999,176,141,1325,56310000,0,0,0,0,1,luxury
1983,UK,298,volvo 740-760,0,Volvo,Volvo,3107,2.1913972,115,7.5999999,176,141,1345,56350000,0,0,0,0,1,luxury
1984,UK,298,volvo 740-760,0,Volvo,Volvo,4378,1.6039828,84,6.5999999,175,141,1250,56510000,0,0,0,0,1,luxury
1985,UK,298,volvo 740-760,0,Volvo,Volvo,12058,1.5385623,84,6.5999999,175,141,1250,56680000,0,0,0,0,1,luxury
1986,UK,298,volvo 740-760,0,Volvo,Volvo,18947,1.532474,84,6.5999999,175,141,1250,56850000,0,0,0,0,1,luxury
1987,UK,298,volvo 740-760,0,Volvo,Volvo,18927,1.5310174,84,6.5999999,175,141,1250,57010000,0,0,0,0,1,luxury
1988,UK,298,volvo 740-760,0,Volvo,Volvo,25070,1.4889269,89,7,175,141,1250,57160000,0,0,0,0,1,luxury
1989,UK,298,volvo 740-760,0,Volvo,Volvo,26174,1.4669152,89,6.5999999,175,141,1250,57360000,0,0,0,0,1,luxury
1990,UK,298,volvo 740-760,0,Volvo,Volvo,16114,1.5326899,89,8.6000004,175,141,1250,57560000,0,0,0,0,1,luxury
1991,UK,298,volvo 740-760,0,Volvo,Volvo,3028,1.5700889,85,7.0999999,175,141,1370,57810000,0,0,0,0,1,luxury
1990,UK,300,volvo 940-960,0,Volvo,Volvo,2017,1.6606317,96,11.9,175,141,1376,57560000,0,0,0,0,1,luxury
1991,UK,300,volvo 940-960,0,Volvo,Volvo,13204,1.6850713,85,7.0999999,175,141,1370,57810000,0,0,0,0,1,luxury
1992,UK,300,volvo 940-960,0,Volvo,Volvo,13994,1.5395629,85,7.0999999,175,141,1370,58010000,0,0,0,0,1,luxury
1993,UK,300,volvo 940-960,0,Volvo,Volvo,8667,1.4381437,85,7.3000002,175,141,1370,58190000,0,0,0,0,1,luxury
1994,UK,300,volvo 940-960,0,Volvo,Volvo,6307,1.4499997,85,7.3000002,175,141,1370,58390000,0,0,0,0,1,luxury
1995,UK,300,volvo 940-960,0,Volvo,Volvo,7451,1.4091583,96,6.6999998,175,141,1370,58610000,0,0,0,0,1,luxury
1996,UK,300,volvo 940-960,0,Volvo,Volvo,5256,1.3461522,99,6.6999998,175,141,1370,58780000,0,0,0,0,1,luxury
1997,UK,300,volvo 940-960/polar,0,Volvo,Volvo,4433,1.2429283,99,6.6999998,175,141,1370,58200000,0,0,0,0,1,luxury
1992,UK,303,volvo 850,0,Volvo,Volvo,1571,1.8107662,105,6.5999999,176,140,1330,58010000,0,0,0,0,1,luxury
1993,UK,303,volvo 850,0,Volvo,Volvo,6815,1.5672493,105,6.4000001,176,142,1330,58190000,0,0,0,0,1,luxury
1994,UK,303,volvo 850,0,Volvo,Volvo,10746,1.585269,105,6.4000001,176,142,1370,58390000,0,0,0,0,1,luxury
1995,UK,303,volvo 850,0,Volvo,Volvo,12507,1.4557697,105,6.4000001,176,142,1400,58610000,0,0,0,0,1,luxury
1996,UK,303,volvo 850,0,Volvo,Volvo,13147,1.45348,93,6.5,176,142,1400,58780000,0,0,0,0,1,luxury
1979,UK,306,talbot/simca horizon,0,TalbotSimcaHillmanSunbeam,TalbotSimca,29014,.84938753,43.5,6.5999999,168,141,945,55880000,0,0,0,0,1,small
1980,UK,306,talbot horizon,0,PSA,Talbot,22508,.92160994,43.5,6.5999999,168,141,945,56330000,0,0,0,0,1,small
1981,UK,306,talbot horizon,0,PSA,Talbot,17352,.87886965,43.5,6.5999999,168,141,945,56350000,0,0,0,0,1,small
1982,UK,306,talbot horizon,0,PSA,Talbot,17378,.77591443,43.5,6.5999999,168,141,945,56310000,0,0,0,0,1,small
1983,UK,306,talbot horizon,0,PSA,Talbot,17324,.76717407,43.5,6.5999999,168,141,945,56350000,0,0,0,0,1,small
1984,UK,306,talbot horizon,0,PSA,Talbot,12541,.77606475,43.5,6.4000001,168,141,945,56510000,0,0,0,0,1,small
1985,UK,306,talbot horizon,0,PSA,Talbot,12362,.87158763,48,6.4000001,168,141,960,56680000,0,0,0,0,1,small
1980,UK,307,talbot solara,0,PSA,Talbot,10722,1.054067,40.5,6.3000002,168,139,1040,56330000,0,0,0,0,1,medium
1981,UK,307,talbot solara,0,PSA,Talbot,16829,.99447554,50,6.3000002,168,139,1040,56350000,0,0,0,0,1,medium
1982,UK,307,talbot solara,0,PSA,Talbot,11063,.86672366,50,6.3000002,168,139,1040,56310000,0,0,0,0,1,medium
1983,UK,307,talbot solara,0,PSA,Talbot,11777,.85046196,50,6.3000002,168,139,1040,56350000,0,0,0,0,1,medium
1984,UK,307,talbot solara,0,PSA,Talbot,6866,.9095999,50,6.3000002,168,139,1040,56510000,0,0,0,0,1,medium
1982,UK,308,talbot samba,0,PSA,Talbot,15058,.60438585,33,4.5999999,153,136,740,56310000,0,0,0,0,1,small
1983,UK,308,talbot samba,0,PSA,Talbot,20105,.60985249,33,4.5999999,153,136,740,56350000,0,0,0,0,1,small
1984,UK,308,talbot samba,0,PSA,Talbot,10374,.64079535,33,4.5999999,153,136,740,56510000,0,0,0,0,1,small
1985,UK,308,talbot samba,0,PSA,Talbot,5517,.58608121,33,4.5999999,153,136,740,56680000,0,0,0,0,1,small
1986,UK,308,talbot samba,0,PSA,Talbot,3868,.56060719,33,5.1999998,153,136,740,56850000,0,0,0,0,1,small
1970,UK,309,talbot alpine,1,TalbotSimcaHillmanSunbeam,TalbotHillmanChrysler,3193,1.2032467,54.5,9,164,140,1007,55420000,0,0,0,0,1,medium
1977,UK,309,talbot alpine,1,TalbotSimcaHillmanSunbeam,TalbotSimca,33314,1.1668653,50,8,168,140,1035,55850000,0,0,0,0,1,medium
1979,UK,309,talbot alpine,0,TalbotSimcaHillmanSunbeam,TalbotSimca,29936,.9951337,50,6.6999998,168,139,1040,55880000,0,0,0,0,1,medium
1980,UK,309,talbot alpine,0,PSA,Talbot,19374,1.0737534,50,6.6999998,168,139,1040,56330000,0,0,0,0,1,medium
1981,UK,309,talbot alpine,0,PSA,Talbot,10111,1.0386842,50,6.6999998,168,139,1040,56350000,0,0,0,0,1,medium
1982,UK,309,talbot alpine,0,PSA,Talbot,7890,.88690346,50,7,168,139,1040,56310000,0,0,0,0,1,medium
1983,UK,309,talbot alpine,0,PSA,Talbot,7722,.86897039,50,7,168,139,1040,56350000,0,0,0,0,1,medium
1984,UK,309,talbot alpine,0,PSA,Talbot,6001,1.0136533,50,7,168,139,1040,56510000,0,0,0,0,1,medium
1981,UK,311,talbot tagora,0,PSA,Talbot,952,1.6125137,84.5,7.6999998,181,144.5,1255,56350000,0,0,0,0,1,medium
1982,UK,311,talbot tagora,0,PSA,Talbot,1079,1.5237789,84.5,7.6999998,181,144.5,1255,56310000,0,0,0,0,1,medium
1983,UK,311,talbot tagora,0,PSA,Talbot,325,1.7758831,84.5,7.0999999,181,144.5,1255,56350000,0,0,0,0,1,medium
1978,UK,313,talbot matra rancho,0,TalbotSimcaHillmanSunbeam,TalbotMatra,730,1.8720909,59,8.8999996,166.5,173.5,1130,55840000,0,0,0,0,1,medium
1979,UK,313,talbot matra rancho,0,TalbotSimcaHillmanSunbeam,TalbotMatra,789,1.6722757,59,8,166.5,173.5,1130,55880000,0,0,0,0,1,medium
1970,UK,314,talbot/simca 1100,0,TalbotSimcaHillmanSunbeam,TalbotSimca,2545,.85533285,44,8.5,159,146,930,55420000,0,0,0,0,1,small
1971,UK,314,talbot/simca 1100,0,TalbotSimcaHillmanSunbeam,TalbotSimca,6984,.78290039,44,8.5,159,146,910,55610000,0,0,0,0,1,small
1972,UK,314,talbot/simca 1100,0,TalbotSimcaHillmanSunbeam,TalbotSimca,12677,.78412724,44,8.5,159,146,910,55780000,0,0,0,0,1,small
1973,UK,314,talbot/simca 1100,0,TalbotSimcaHillmanSunbeam,TalbotSimca,12674,.73109084,44,8.8000002,159,146,930,55910000,0,0,0,0,1,small
1974,UK,314,talbot/simca 1100,0,TalbotSimcaHillmanSunbeam,TalbotSimca,9735,.76816481,44,8.8000002,159,146,930,55920000,0,0,0,0,1,small
1975,UK,314,talbot/simca 1100,0,TalbotSimcaHillmanSunbeam,TalbotSimca,8613,.77894133,44,8.8000002,159,145.5,910,55900000,0,0,0,0,1,small
1977,UK,314,talbot/simca 1100,0,TalbotSimcaHillmanSunbeam,TalbotSimca,4690,.87840092,37,7.1999998,159,145.5,930,55850000,0,0,0,0,1,small
1978,UK,314,talbot/simca 1100,0,TalbotSimcaHillmanSunbeam,TalbotSimca,3007,.77070504,40.5,7.1999998,159,145.5,910,55840000,0,0,0,0,1,small
1971,UK,315,talbot/chrysler 160-180-2l,0,TalbotSimcaHillmanSunbeam,TalbotSimca,4737,1.3809092,71.5,10,173,143,1095,55610000,0,0,0,0,1,medium
1973,UK,315,talbot/chrysler 160-180-2l,0,TalbotSimcaHillmanSunbeam,TalbotSimca,7171,1.2031752,73.5,10,173,143,1065,55910000,0,0,0,0,1,medium
1974,UK,315,talbot/chrysler 160-180-2l,0,TalbotSimcaHillmanSunbeam,TalbotSimca,3651,1.6456864,59,10,173,143,1065,55920000,0,0,0,0,1,medium
1975,UK,315,talbot/chrysler 160-180-2l,0,TalbotSimcaHillmanSunbeam,TalbotSimca,1714,1.3033406,74,10,173,143,1065,55900000,0,0,0,0,1,medium
1976,UK,315,talbot/chrysler 160-180-2l,0,TalbotSimcaHillmanSunbeam,TalbotSimca,1371,1.2365263,74,11.2,173,145,1100,55890000,0,0,0,0,1,medium
1977,UK,315,talbot/chrysler 160-180-2l,0,TalbotSimcaHillmanSunbeam,TalbotSimca,2732,1.5720164,81,12,173,145,1100,55850000,0,0,0,0,1,medium
1979,UK,316,talbot/simca/hillman sunbeam,0,TalbotSimcaHillmanSunbeam,TalbotHillmanChrysler,27758,.75410277,31.5,6.5,160.5,139.5,815,55880000,0,0,0,0,1,small
1980,UK,316,talbot sunbeam,1,PSA,Talbot,21619,.82050502,31.5,6.5,160.5,139.5,815,56330000,0,0,0,0,1,small
1981,UK,316,talbot sunbeam,1,PSA,Talbot,14938,.74115944,33,6.5,160.5,139.5,815,56350000,0,0,0,0,1,small
1970,UK,317,talbot/simca/hillman avenger,1,TalbotSimcaHillmanSunbeam,TalbotHillmanChrysler,50133,.86389685,39.5,6,158.5,142,858,55420000,0,0,0,0,1,medium
1971,UK,317,talbot/simca/hillman avenger,1,TalbotSimcaHillmanSunbeam,TalbotHillmanChrysler,63476,.85030878,39.5,6,158.5,142,858,55610000,0,0,0,0,1,medium
1972,UK,317,talbot/simca/hillman avenger,1,TalbotSimcaHillmanSunbeam,TalbotHillmanChrysler,78729,.76083636,39.5,6,158.5,142,858,55780000,0,0,0,0,1,medium
1973,UK,317,talbot/simca/hillman avenger,1,TalbotSimcaHillmanSunbeam,TalbotHillmanChrysler,78642,.66182166,42.5,8.3000002,159,140,880,55910000,0,0,0,0,1,medium
1974,UK,317,talbot/simca/hillman avenger,1,TalbotSimcaHillmanSunbeam,TalbotHillmanChrysler,60244,.75016093,42.5,8.3000002,159,140,880,55920000,0,0,0,0,1,medium
1975,UK,317,talbot/simca/hillman avenger,1,TalbotSimcaHillmanSunbeam,TalbotHillmanChrysler,38877,.80376184,42.5,7.9000001,159,140.5,880,55900000,0,0,0,0,1,medium
1977,UK,317,talbot/simca/hillman avenger,1,TalbotSimcaHillmanSunbeam,TalbotHillmanChrysler,31885,.87572289,44,7.0999999,161.5,141,885,55850000,0,0,0,0,1,medium
1979,UK,317,talbot/simca/hillman avenger,0,TalbotSimcaHillmanSunbeam,TalbotHillmanChrysler,27219,.84149408,44,7.0999999,161.5,141,885,55880000,0,0,0,0,1,medium
1980,UK,317,talbot avenger,1,PSA,Talbot,15133,.9228251,44,7.0999999,161.5,141,885,56330000,0,0,0,0,1,medium
1981,UK,317,talbot avenger,1,PSA,Talbot,6723,.86450183,44,7.1999998,161.5,141,885,56350000,0,0,0,0,1,medium
1970,UK,402,alfa giulia,0,AlfaRomeo,AlfaRomeo,1539,1.3905849,62,10.4,156,143,1050,55420000,0,0,0,0,1,small
1972,UK,402,alfa giulia,0,AlfaRomeo,AlfaRomeo,1734,1.4914808,75,10.4,156,143,1040,55780000,0,0,0,0,1,small
1971,UK,409,audi ro 80,0,VW,Audi,6413,2.4883327,84.5,11.2,176,141,1280,55610000,0,0,0,0,1,medium
1972,UK,409,audi ro 80,0,VW,Audi,2923,2.2393777,84.5,11.2,176,141,1280,55780000,0,0,0,0,1,medium
1973,UK,409,audi ro 80,0,VW,Audi,1060,2.318258,84.5,11.2,176,141,1280,55910000,0,0,0,0,1,medium
1974,UK,409,audi ro 80,0,VW,Audi,450,2.3545051,85,11.2,176,141,1280,55920000,0,0,0,0,1,medium
1970,UK,410,BMW 1502-1600-1602-1802,0,BMW,BMW,3028,1.6956786,62.5,9.8999996,159,141,930,55420000,0,0,0,0,1,small
1971,UK,410,BMW 1502-1600-1602-1802,0,BMW,BMW,3206,1.5658008,62.5,9.8999996,159,141,930,55610000,0,0,0,0,1,small
1972,UK,410,BMW 1500-1600-1602-1802,0,BMW,BMW,5099,1.6381272,62.5,9.8999996,159,141,930,55780000,0,0,0,0,1,small
1976,UK,410,BMW 1502-1600-1602-1802,0,BMW,BMW,711,1.2655317,55,10.2,159,141,980,55890000,0,0,0,0,1,small
1973,UK,412,BMW 2002,0,BMW,BMW,1405,1.8062687,73.5,10,159,141,990,55910000,0,0,0,0,1,medium
1974,UK,412,BMW 2002,0,BMW,BMW,2299,1.7670457,74,10,159,141,990,55920000,0,0,0,0,1,medium
1971,UK,413,BMW 2500-2800,0,BMW,BMW,764,2.8879683,110.5,10.9,175,145,1340,55610000,0,0,0,0,1,luxury
1972,UK,413,BMW 2500-2800,0,BMW,BMW,1936,2.845804,110.5,10.9,175,145,1340,55780000,0,0,0,0,1,luxury
1973,UK,413,BMW 2500-2800,0,BMW,BMW,2028,2.8603647,110,10.9,175,145,1360,55910000,0,0,0,0,1,luxury
1974,UK,413,BMW 2500-2800,0,BMW,BMW,730,2.8472774,110,10.9,175,145,1360,55920000,0,0,0,0,1,luxury
1975,UK,413,BMW 2500-2800,0,BMW,BMW,690,2.6874797,110,10.9,175,145,1360,55900000,0,0,0,0,1,luxury
1971,UK,417,citroen ami,0,Fiat,Citroën,2312,.68178779,26,6.4000001,152.5,148.5,725,55610000,0,0,0,0,1,small
1972,UK,417,citroen ami,0,Fiat,Citroën,3155,.64524442,23.5,6.4000001,152.5,148.5,725,55780000,0,0,0,0,1,small
1973,UK,417,citroen ami,0,Fiat,Citroën,2777,.64525729,25.5,6.4000001,152.5,148.5,725,55910000,0,0,0,0,1,small
1974,UK,417,citroen ami,0,Fiat,Citroën,2868,.64613861,26,6.4000001,152.5,148.5,725,55920000,0,0,0,0,1,small
1975,UK,417,citroen ami,0,Fiat,Citroën,6123,.71821034,24,5.6999998,152.5,148.5,725,55900000,0,0,0,0,1,small
1976,UK,417,citroen ami,0,PSA,Citroën,3730,.68051332,24,5.6999998,152.5,148.5,725,55890000,0,0,0,0,1,small
1977,UK,417,citroen ami,0,PSA,Citroën,2978,.71963072,23.5,6.4000001,152,149,725,55850000,0,0,0,0,1,small
1971,UK,418,citroen d-ds 20,0,Fiat,Citroën,1494,1.4049836,65.5,10.4,180.5,147,1280,55610000,0,0,0,0,1,medium
1972,UK,418,citroen d-ds 20,0,Fiat,Citroën,2403,1.2913514,72,10.4,180.5,147,1280,55780000,0,0,0,0,1,medium
1973,UK,418,citroen d-ds 20,0,Fiat,Citroën,900,1.3100907,73,10.5,180.5,147,1280,55910000,0,0,0,0,1,medium
1974,UK,418,citroen d-ds 20,0,Fiat,Citroën,1100,1.2395992,73,10.5,180.5,147,1280,55920000,0,0,0,0,1,medium
1973,UK,419,citroen ds 21-23,0,Fiat,Citroën,1130,1.7610931,84.5,10.7,147,152,1320,55910000,0,0,0,0,1,medium
1974,UK,419,citroen ds 21-23,0,Fiat,Citroën,709,1.7397065,95.5,10.7,180.5,152,1320,55920000,0,0,0,0,1,medium
1970,UK,422,daf 33,0,DAF,DAF,4309,.72794282,20.5,6,144,138,660,55420000,0,0,0,0,1,small
1971,UK,422,daf 33,0,DAF,DAF,8677,.64423168,20.5,6,144,138,670,55610000,0,0,0,0,1,small
1972,UK,423,daf 44-46,0,DAF,DAF,14955,.76342422,25,7,154,138,740,55780000,0,0,0,0,1,small
1973,UK,423,daf 44-46,0,DAF,DAF,14828,.74916106,25,7,154,138,750,55910000,0,0,0,0,1,small
1974,UK,423,daf 44-46,0,DAF,DAF,8511,.74949414,25,7,154,138,750,55920000,0,0,0,0,1,small
1970,UK,429,fiat 124,0,Fiat,Fiat,6459,.99021637,44,8.8999996,162.5,142,885,55420000,0,0,0,0,1,medium
1971,UK,429,fiat 124,0,Fiat,Fiat,9366,.9543103,44,9.3000002,162.5,142,900,55610000,0,0,0,0,1,medium
1972,UK,429,fiat 124,0,Fiat,Fiat,13572,.90489495,44,9.3000002,162.5,142,900,55780000,0,0,0,0,1,medium
1973,UK,429,fiat 124,0,Fiat,Fiat,3500,.86360574,48,8.8999996,161,142,900,55910000,0,0,0,0,1,medium
1974,UK,429,fiat 124,0,Fiat,Fiat,6119,.85018235,48,8.8999996,161,142,900,55920000,0,0,0,0,1,medium
1975,UK,429,fiat 124,0,Fiat,Fiat,4729,1.3165429,48,8.3999996,167,134,995,55900000,0,0,0,0,1,medium
1973,UK,430,fiat 124 spec/sport,0,Fiat,Fiat,5075,.94943929,55,8.6000004,161,142,925,55910000,0,0,0,0,1,medium
1970,UK,431,fiat 125-125S,0,Fiat,Fiat,3106,1.2835345,66,9.8999996,161,144,1030,55420000,0,0,0,0,1,small
1971,UK,431,fiat 125-125S,0,Fiat,Fiat,3040,1.1969806,66,12.5,161,144,1030,55610000,0,0,0,0,1,small
1973,UK,432,fiat 130,0,Fiat,Fiat,16776,2.9672801,121.5,15.2,180.5,144,1615,55910000,0,0,0,0,1,luxury
1970,UK,434,fiat 500/600,0,Fiat,Fiat,3109,.5331111,13,5.3000002,132,132.5,520,55420000,0,0,0,0,1,small
1971,UK,434,fiat 500/600,0,Fiat,Fiat,4921,.50556296,13,5.3000002,132,132.5,520,55610000,0,0,0,0,1,small
1972,UK,434,fiat 500/600,0,Fiat,Fiat,6304,.47358182,13,5.3000002,132,132.5,520,55780000,0,0,0,0,1,small
1970,UK,435,fiat 850,0,Fiat,Fiat,5109,.69475722,25,6.3000002,142.5,138.5,670,55420000,0,0,0,0,1,small
1971,UK,435,fiat 850,0,Fiat,Fiat,7919,.66830611,25,7.0999999,150,122,735,55610000,0,0,0,0,1,small
1970,UK,441,ford corsair,1,Ford,Ford,14096,1.0608697,53,9.5,161,145,995,55420000,0,0,0,0,1,small
1970,UK,443,ford zephyr/zodiac,1,Ford,Ford,14477,1.1475805,60.5,12,181,148,1250,55420000,0,0,0,0,1,medium
1971,UK,447,honda N 600,0,Honda,Honda,2179,.54311907,31,5.6999998,129.5,134,535,55610000,0,0,0,0,1,small
1972,UK,447,honda N 600,1,Honda,Honda,3295,.5494929,28,5.6999998,129.5,134,535,55780000,0,0,0,0,1,small
1972,UK,460,mazda 1000-1200-1300,0,Mazda,Mazda,3015,.81000602,57.5,8,148,139,780,55780000,0,0,0,0,1,small
1974,UK,460,mazda 1000-1200-1300,0,Mazda,Mazda,2200,.71948767,37,8,154,138.5,785,55920000,0,0,0,0,1,small
1976,UK,460,mazda 1000-1200-1300,0,Mazda,Mazda,2900,.71353495,35,8,154,138.5,785,55890000,0,0,0,0,1,small
1977,UK,460,mazda 1000-1200-1300,0,Mazda,Mazda,2100,.70432758,33,8,159.5,137.5,825,55850000,0,0,0,0,1,small
1973,UK,464,mazda 818,0,Mazda,Mazda,8185,.98557973,59.5,8,159.5,138,790,55910000,0,0,0,0,1,small
1974,UK,464,mazda 818,0,Mazda,Mazda,3300,.89085776,64,8,159.5,138,790,55920000,0,0,0,0,1,small
1975,UK,464,mazda 818,0,Mazda,Mazda,4400,.87083,48.5,8,159.53999,138,790,55900000,0,0,0,0,1,small
1976,UK,464,mazda 818,0,Mazda,Mazda,4350,.86971837,48.5,8,159.53999,138,790,55890000,0,0,0,0,1,small
1977,UK,464,mazda 818,0,Mazda,Mazda,4000,.92737103,48.5,8,159.5,138,790,55850000,0,0,0,0,1,small
1978,UK,464,mazda 818,0,Mazda,Mazda,2900,.93571413,48.5,8,159.5,138,790,55840000,0,0,0,0,1,small
1973,UK,465,mercedes 350,0,Mercedes,Mercedes,1090,5.266715,147,11.5,186.5,142.5,1675,55910000,0,0,0,0,1,luxury
1973,UK,466,mercedes 450,0,Mercedes,Mercedes,390,6.4729018,165,14,187,142.5,1730,55910000,0,0,0,0,1,luxury
1979,UK,483,opel/vxhall carlton,1,GM,OpelVauxhall,8029,1.4439306,74,7,172.5,142,1120,55880000,0,0,0,0,1,medium
1978,UK,484,opel/vxhall cavalier,1,GM,OpelVauxhall,55373,.9890604,42.5,8,165,132,980,55840000,0,0,0,0,1,medium
1979,UK,484,opel/vxhall cavalier,1,GM,OpelVauxhall,46517,.93649697,43,6.0999999,165,132,900,55880000,0,0,0,0,1,medium
1970,UK,485,opel/vxhall cresta,1,GM,OpelVauxhall,2792,1.299592,91,11,177,142,1270,55420000,0,0,0,0,1,medium
